Tagname,LC1,LC2,FC1,FC2,FC3,FC4,FC5,FC6,FC7,FC8,FI1,AI1FE,AI1ZN,AI1PB,AI2FE,AI2ZN,AI2PB,AI3FE,AI3ZN,AI3PB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29-Sep-15 11:52:00,-39.0,-32.4,351.5,452.1,495.6,501.1,39.1,5.2,3.1,4.2,548.6,13.7,10.0,1.4,8.7,41.9,2.2,16.1,3.5,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0499,1.35938,6.90387,41.6065,3.6865,8.69957,16.1113,2.07813,1.17188,0,0,,29/09/2015 11:42,13.7428,13.6093,10.0499,9.79352,1.35938,1.40955,41.6065,41.3864,8.69957,8.62925,16.1113,16.3537
29-Sep-15 12:02:00,-38.2,-33.2,346.1,453.8,498.3,497.4,39.1,5.2,3.1,4.2,564.4,13.7,10.2,1.4,8.8,41.4,2.3,15.7,3.4,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0499,1.35938,6.90387,41.8637,3.47551,8.69957,16.0916,2.21875,1.1953,0,0,,29/09/2015 11:52,13.7428,13.6502,10.0499,9.78583,1.35938,1.40532,41.8637,41.6548,8.69957,8.63532,16.0916,16.2676
29-Sep-15 12:12:00,-45.6,-40.3,356.2,455.8,504.5,505.8,39.0,5.2,3.1,4.2,540.9,13.7,10.2,1.4,8.7,41.6,2.3,15.9,3.5,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1935,1.39844,7.14518,41.3792,3.403,8.7627,15.7337,2.26563,1.1953,0,0,,29/09/2015 12:02,13.7428,13.627,10.1935,10.0047,1.39844,1.43421,41.3792,40.9915,8.7627,8.66013,15.7337,16.0043
29-Sep-15 12:22:00,-38.3,-31.4,348.5,449.2,502.5,497.8,39.0,5.2,3.1,4.2,559.9,13.7,10.2,1.4,8.6,41.9,2.3,15.9,3.6,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1935,1.39844,7.14518,41.6218,3.47631,8.72621,15.9231,2.26563,1.1953,0,0,,29/09/2015 12:12,13.7428,13.6611,10.1935,10.0193,1.39844,1.42717,41.6218,41.205,8.72621,8.6211,15.9231,16.1517
29-Sep-15 12:32:00,-40.2,-35.0,342.7,452.6,498.1,499.1,39.0,5.2,3.1,4.2,560.8,13.6,10.2,1.3,8.6,42.2,2.3,15.9,3.5,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1935,1.39844,7.14518,41.8502,3.55694,8.60561,15.8606,2.32813,1.17188,0,0,,29/09/2015 12:22,13.7428,13.6637,10.1935,10.0496,1.39844,1.42436,41.8502,41.5473,8.60561,8.52669,15.8606,16.055
29-Sep-15 12:42:00,-40.3,-36.4,351.6,448.3,502.3,496.9,39.1,5.2,3.1,4.2,545.6,13.6,10.2,1.3,8.5,42.2,2.1,15.7,3.5,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1935,1.34375,8.00782,42.2481,3.46883,8.60561,15.9033,2.25,1.17188,0,0,,29/09/2015 12:32,13.5505,13.5467,10.1935,9.84835,1.34375,1.38625,42.2481,41.8548,8.60561,8.50666,15.9033,15.9896
29-Sep-15 12:52:00,-38.8,-35.4,353.9,451.6,497.7,499.3,39.1,5.2,3.1,4.2,556.1,13.4,10.2,1.3,8.5,42.1,2.0,15.4,3.6,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1935,1.34375,8.00782,42.2481,3.52821,8.54398,15.6711,2.125,1.17188,0,0,,29/09/2015 12:42,13.5505,13.5301,10.1935,9.78641,1.34375,1.39672,42.2481,41.8295,8.54398,8.43562,15.6711,15.784
29-Sep-15 13:02:00,-42.1,-36.9,353.6,453.5,501.6,503.4,39.1,5.2,3.1,4.2,541.8,13.4,10.2,1.3,8.5,42.1,2.0,15.4,3.5,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1598,1.34375,6.08486,42.1374,3.57421,8.54398,15.3864,2.04688,1.13281,0,0,,29/09/2015 12:52,13.4032,13.3791,10.1598,9.73701,1.34375,1.39714,42.1374,41.5739,8.54398,8.40312,15.3864,15.5454
29-Sep-15 13:12:00,-39.3,-33.1,353.3,453.5,506.3,503.1,39.1,5.2,3.1,4.2,552.0,13.4,10.2,1.3,8.5,42.1,2.0,15.0,3.5,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1598,1.34375,6.08486,42.1047,3.48378,8.54398,15.4088,2.04688,1.13281,0,0,,29/09/2015 13:02,13.4032,13.3816,10.1598,9.72785,1.34375,1.3974,42.1047,41.4967,8.54398,8.39333,15.4088,15.5762
29-Sep-15 13:22:00,-37.7,-31.8,348.8,452.9,495.1,495.1,39.1,5.2,3.1,4.2,554.1,13.4,10.4,1.3,8.4,42.5,1.9,15.2,3.6,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1598,1.34375,6.08486,42.0745,3.48378,8.51503,14.9728,1.97656,1.13281,0,0,,29/09/2015 13:12,13.4032,13.2841,10.1598,9.77942,1.34375,1.40064,42.0745,41.2991,8.51503,8.32051,14.9728,15.3424
29-Sep-15 13:32:00,-38.1,-32.6,351.4,452.1,504.0,506.1,39.1,5.2,3.1,4.2,568.2,13.4,10.4,1.3,8.6,42.1,1.9,15.0,3.5,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.4048,1.32031,4.56231,42.4658,3.56972,8.40373,15.1684,1.92188,1.13281,0,0,,29/09/2015 13:22,13.4032,13.29,10.4048,9.85045,1.32031,1.40162,42.4658,41.7514,8.40373,8.21654,15.1684,15.4944
29-Sep-15 13:42:00,-36.6,-33.1,346.0,450.5,493.9,494.1,39.1,5.2,3.1,4.2,557.6,13.4,10.3,1.3,8.5,42.2,1.9,14.6,3.6,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.4048,1.32031,4.56231,42.1149,3.48029,8.55798,15.0068,1.89844,1.13281,0,0,,29/09/2015 13:32,13.4032,13.2564,10.4048,9.76352,1.32031,1.41465,42.1149,41.1707,8.55798,8.31428,15.0068,15.4421
29-Sep-15 13:52:00,-42.6,-38.2,352.3,454.6,501.4,502.3,39.1,5.2,3.1,4.2,550.2,13.4,10.3,1.3,8.3,42.6,1.9,15.0,3.7,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.3219,1.32031,4.56231,42.2473,3.55136,8.49543,14.6461,1.86719,1.13281,0,0,,29/09/2015 13:42,13.3614,13.1302,10.3219,9.71629,1.32031,1.41751,42.2473,41.0823,8.49543,8.19691,14.6461,15.2776
29-Sep-15 14:02:00,-38.4,-32.5,354.3,452.4,501.5,496.4,39.0,5.2,3.1,4.2,552.6,13.4,10.3,1.3,8.3,42.4,2.1,15.0,3.5,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.3219,1.32031,4.82196,42.6254,3.67227,8.27097,14.9861,1.92969,1.13281,0,0,,29/09/2015 13:52,13.3614,13.1616,10.3219,9.72716,1.32031,1.41786,42.6254,41.8494,8.27097,8.06058,14.9861,15.4579
29-Sep-15 14:12:00,-44.5,-38.0,355.9,451.9,503.5,501.8,39.0,5.2,3.1,4.2,546.5,13.3,10.2,1.4,8.5,41.9,2.1,15.1,3.6,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.3219,1.32031,4.82196,42.387,3.47875,8.31491,14.9515,2.0625,1.13281,0,0,,29/09/2015 14:02,13.3614,13.1665,10.3219,9.73646,1.32031,1.41896,42.387,41.8065,8.31491,8.14791,14.9515,15.36
29-Sep-15 14:22:00,-37.6,-32.1,350.3,450.1,501.5,497.8,39.2,5.2,3.1,4.2,558.2,13.3,10.2,1.4,8.5,41.7,2.1,15.1,3.6,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1914,1.375,6.38229,41.9406,3.58818,8.4956,15.1115,2.09375,1.13281,0,0,,29/09/2015 14:12,13.3391,13.2186,10.1914,9.77952,1.375,1.43829,41.9406,41.2825,8.4956,8.32533,15.1115,15.446
29-Sep-15 14:32:00,-39.6,-34.9,351.1,447.2,501.2,505.2,39.0,5.2,3.1,4.2,569.8,13.3,10.2,1.4,8.4,41.7,2.1,15.3,3.6,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1914,1.375,6.38229,41.715,3.58818,8.4721,15.1115,2.09375,1.13281,0,0,,29/09/2015 14:22,13.3391,13.2499,10.1914,9.87945,1.375,1.42216,41.715,41.1846,8.4721,8.33636,15.1115,15.371
29-Sep-15 14:42:00,-41.2,-35.6,350.4,450.9,502.6,498.0,39.1,5.2,3.1,4.2,564.4,13.2,10.3,1.4,8.4,41.0,2.1,15.3,3.6,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1914,1.375,6.38229,41.687,3.56763,8.40978,15.3147,2.09375,1.15625,0,0,,29/09/2015 14:32,13.3391,13.3073,10.1914,9.92014,1.375,1.41388,41.687,41.482,8.40978,8.35193,15.3147,15.3963
29-Sep-15 14:52:00,-39.8,-34.9,352.8,454.5,500.3,497.9,39.1,5.2,3.1,4.2,552.4,13.2,10.3,1.4,8.4,41.6,2.3,15.1,3.6,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.2544,1.40625,6.87658,41.0481,3.56763,8.38732,15.3147,2.09375,1.15625,0,0,,29/09/2015 14:42,13.233,13.2976,10.2544,10.0573,1.40625,1.42866,41.0481,41.2765,8.38732,8.43585,15.3147,15.1308
29-Sep-15 15:02:00,-35.7,-30.7,348.1,453.7,492.5,498.8,39.1,5.2,3.1,4.2,567.2,13.2,10.3,1.4,8.4,41.4,2.3,15.3,3.5,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.2544,1.40625,6.87658,41.6356,3.62038,8.42851,15.14,2.25,1.19531,0,0,,29/09/2015 14:52,13.233,13.3215,10.2544,10.0839,1.40625,1.41768,41.6356,41.6023,8.42851,8.42332,15.14,14.9982
29-Sep-15 15:12:00,-42.2,-35.5,346.8,452.3,499.5,506.1,39.0,5.2,3.1,4.2,562.2,13.3,10.3,1.4,8.4,41.2,2.4,15.4,3.5,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.2544,1.40625,6.87658,41.3812,3.5222,8.36039,15.2897,2.25,1.19531,0,0,,29/09/2015 15:02,13.233,13.3581,10.2544,10.1035,1.40625,1.41361,41.3812,41.5773,8.36039,8.40941,15.2897,15.0274
29-Sep-15 15:22:00,-40.2,-37.2,351.2,451.3,500.1,496.4,38.9,5.2,3.1,4.2,554.4,13.3,10.3,1.4,8.4,41.2,2.4,15.4,3.6,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.3029,1.44531,6.22584,41.1953,3.5222,8.42825,15.3575,2.375,1.19531,0,0,,29/09/2015 15:12,13.2609,13.4381,10.3029,10.2356,1.44531,1.43439,41.1953,41.4127,8.42825,8.49002,15.3575,15.0177
29-Sep-15 15:32:00,-37.9,-33.7,354.9,451.6,504.0,501.4,38.9,5.2,3.1,4.2,562.0,13.3,10.3,1.4,8.4,41.2,2.4,15.1,3.5,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.3029,1.44531,6.22584,41.1953,3.62572,8.42825,15.3575,2.4375,1.19531,0,0,,29/09/2015 15:22,13.2609,13.4642,10.3029,10.2774,1.44531,1.42524,41.1953,41.4233,8.42825,8.49639,15.3575,14.979
29-Sep-15 15:42:00,-45.8,-47.5,345.8,443.7,486.9,499.7,39.0,5.2,3.1,4.2,418.1,13.3,10.3,1.4,8.4,41.0,2.4,14.9,3.5,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.3029,1.44531,6.22584,41.1953,3.53309,8.42825,15.1364,2.37501,1.19531,0,0,,29/09/2015 15:32,13.2609,13.4282,10.3029,10.3232,1.44531,1.42197,41.1953,41.3138,8.42825,8.47082,15.1364,14.8491
29-Sep-15 15:52:00,-35.2,-16.3,356.3,458.6,506.4,506.7,39.0,5.2,3.1,4.2,592.5,13.0,10.1,1.4,8.5,40.8,2.3,15.1,3.5,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.3029,1.44531,7.47723,41.0028,3.53309,8.42825,14.9251,2.37501,1.19531,0,0,,29/09/2015 15:42,13.2609,13.3591,10.3029,10.3771,1.44531,1.42262,41.0028,41.0531,8.42825,8.45138,14.9251,14.7681
29-Sep-15 16:02:00,-42.6,-49.4,344.3,444.3,498.0,490.2,39.0,5.2,3.1,4.2,541.9,13.0,10.1,1.4,9.2,39.6,2.3,15.0,3.8,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0973,1.39844,7.47723,40.8155,3.45053,8.45336,15.1496,2.34375,1.19531,0,0,,29/09/2015 15:52,13.0123,13.1918,10.0973,10.0877,1.39844,1.37911,40.8155,41.0284,8.45336,8.51652,15.1496,14.8133
29-Sep-15 16:12:00,-40.4,-33.6,351.4,453.2,501.9,504.2,39.0,5.2,3.1,4.2,544.6,13.1,10.0,1.4,8.9,42.1,2.3,15.0,3.7,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0973,1.39844,7.47723,39.601,3.83689,9.18724,14.9594,2.25,1.19531,0,0,,29/09/2015 16:02,13.0123,13.1969,10.0973,9.96383,1.39844,1.37881,39.601,38.7299,9.18724,9.01017,14.9594,14.918
29-Sep-15 16:22:00,-38.7,-34.8,350.3,451.1,502.3,499.4,39.0,5.2,3.1,4.2,548.1,13.1,10.0,1.4,8.2,41.0,2.3,15.1,3.6,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0432,1.375,8.26726,42.0581,3.67318,8.9299,15.0114,2.32813,1.19531,0,0,,29/09/2015 16:12,13.149,13.2979,10.0432,9.80166,1.375,1.35867,42.0581,40.1252,8.9299,8.51414,15.0114,15.3221
29-Sep-15 16:32:00,-40.4,-35.7,349.0,447.6,498.2,499.7,38.9,5.2,3.1,4.2,540.8,13.1,10.0,1.4,8.5,41.1,2.3,15.2,3.6,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0432,1.375,8.26726,41.0312,3.58218,8.24059,15.1246,2.32813,1.19531,0,0,,29/09/2015 16:22,13.149,13.2523,10.0432,9.91252,1.375,1.37444,41.0312,40.7117,8.24059,8.176,15.1246,15.0472
29-Sep-15 16:42:00,-39.0,-34.9,345.0,446.8,497.7,498.3,39.0,5.2,3.1,4.2,549.5,13.3,10.2,1.4,8.5,41.1,2.4,15.3,3.6,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0432,1.375,7.06758,41.0726,3.64984,8.47135,15.2372,2.32813,1.19531,0,0,,29/09/2015 16:32,13.149,13.2657,10.0432,9.90701,1.375,1.37837,41.0726,41.0713,8.47135,8.47713,15.2372,15.0464
29-Sep-15 16:52:00,-39.5,-34.2,347.7,450.7,498.5,497.9,39.1,5.2,3.1,4.2,548.1,13.3,10.2,1.4,8.5,40.8,2.5,15.6,3.5,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1736,1.44531,7.06758,41.0726,3.56148,8.45082,15.3336,2.375,1.19531,0,0,,29/09/2015 16:42,13.3078,13.4372,10.1736,10.193,1.44531,1.42779,41.0726,41.2323,8.45082,8.49871,15.3336,15.0918
29-Sep-15 17:02:00,-39.6,-32.9,350.1,450.6,496.6,496.6,39.0,4.3,2.6,4.2,558.8,13.3,10.2,1.4,8.6,40.8,2.5,15.6,3.5,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1736,1.44531,7.06758,40.8046,3.49278,8.45082,15.6134,2.48438,,1,0,,29/09/2015 16:52,13.3078,13.4999,10.1736,10.2492,1.44531,1.41717,40.8046,41.3241,8.45082,8.58517,15.6134,15.1771
29-Sep-15 17:12:00,-40.6,-34.3,349.8,445.6,499.3,498.1,39.0,4.3,2.6,4.2,560.7,13.1,10.1,1.5,8.4,40.9,2.6,15.5,3.5,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1736,1.44531,8.2318,40.8046,3.49278,8.58625,15.6134,2.48438,,1,0,,29/09/2015 17:02,13.3078,13.5374,10.1736,10.2499,1.44531,1.41007,40.8046,41.1951,8.58625,8.69611,15.6134,15.1576
29-Sep-15 17:22:00,-40.1,-35.2,349.5,453.4,497.2,504.0,39.0,4.3,2.6,4.2,555.0,13.1,10.1,1.5,8.3,40.9,2.6,15.4,3.6,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0656,1.47656,8.2318,40.8913,3.53258,8.39883,15.451,2.59375,,1,0,,29/09/2015 17:12,13.0989,13.421,10.0656,10.2799,1.47656,1.41188,40.8913,41.4218,8.39883,8.5532,15.451,14.827
29-Sep-15 17:32:00,-39.8,-34.1,352.0,451.4,501.9,499.7,39.0,4.3,2.6,4.2,563.5,12.9,10.1,1.4,8.4,41.2,2.6,15.4,3.6,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0656,1.47656,8.2318,40.8913,3.5728,8.29079,15.3664,2.59375,,1,0,,29/09/2015 17:22,13.0989,13.4436,10.0656,10.3803,1.47656,1.3991,40.8913,41.6943,8.29079,8.51043,15.3664,14.6385
29-Sep-15 17:42:00,-39.8,-34.6,350.5,452.6,497.3,501.1,39.0,4.3,2.6,4.2,558.1,12.9,10.1,1.4,8.1,41.7,2.5,15.6,3.6,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0656,1.4375,9.17949,41.2033,3.6492,8.3594,15.3664,2.64063,,1,0,,29/09/2015 17:32,12.8783,13.3258,10.0656,10.2431,1.4375,1.3626,41.2033,41.8244,8.3594,8.5441,15.3664,14.5214
29-Sep-15 17:52:00,-41.1,-35.4,351.1,452.8,502.3,500.1,38.8,4.3,2.6,4.2,562.9,12.9,10.1,1.4,8.1,42.1,2.5,15.6,3.6,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0656,1.4375,9.17949,41.7494,3.62047,8.14514,15.5534,2.54688,,1,0,,29/09/2015 17:42,12.8783,13.4208,10.0656,10.1765,1.4375,1.36264,41.7494,42.5922,8.14514,8.38472,15.5534,14.4927
29-Sep-15 18:02:00,-39.6,-35.6,349.5,447.3,496.7,498.4,38.9,4.3,2.6,4.2,565.4,13.0,10.0,1.4,8.1,41.8,2.5,14.9,3.6,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0656,1.4375,9.17949,42.1275,3.62047,8.14514,15.6194,2.51563,,1,0,,29/09/2015 17:52,12.8783,13.491,10.0656,10.1217,1.4375,1.3602,42.1275,42.9264,8.14514,8.37983,15.6194,14.459
29-Sep-15 18:12:00,-42.1,-36.5,354.6,448.3,505.5,503.5,39.2,4.3,2.6,4.2,556.9,13.0,10.0,1.4,8.1,42.1,2.6,15.3,3.5,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.99419,1.4375,9.17949,41.8142,3.62047,8.08869,14.901,2.51563,,1,0,,29/09/2015 18:02,12.962,13.392,9.99419,10.1842,1.4375,1.36491,41.8142,42.5462,8.08869,8.29634,14.901,14.0516
29-Sep-15 18:22:00,-40.5,-36.4,352.3,449.3,503.2,504.8,38.8,4.3,2.6,4.2,552.4,13.0,10.0,1.4,8.1,41.9,2.7,15.1,3.6,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.99419,1.4375,9.36389,42.1251,3.50173,8.08869,15.2607,2.59375,,1,0,,29/09/2015 18:12,12.962,13.3872,9.99419,10.199,1.4375,1.36346,42.1251,42.8549,8.08869,8.29596,15.2607,14.4207
29-Sep-15 18:32:00,-40.0,-34.9,349.0,450.3,498.9,500.7,38.7,4.3,2.6,4.2,552.3,13.0,10.0,1.5,8.0,41.8,2.7,15.4,3.6,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.99419,1.4375,9.36389,41.8719,3.565,8.1114,15.0794,2.67188,,1,0,,29/09/2015 18:22,12.962,13.3401,9.99419,10.2317,1.4375,1.36488,41.8719,42.5813,8.1114,8.31095,15.0794,14.3203
29-Sep-15 18:42:00,-42.6,-37.7,347.4,449.7,500.7,502.9,39.1,4.3,2.6,4.2,550.8,13.0,10.0,1.5,8.1,41.8,2.7,15.4,3.5,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.99419,1.46875,9.00846,41.8242,3.565,7.97416,15.3974,2.67188,,1,0,,29/09/2015 18:32,13.0196,13.4318,9.99419,10.3407,1.46875,1.38352,41.8242,42.9918,7.97416,8.28083,15.3974,14.464
29-Sep-15 18:52:00,-39.5,-33.8,351.1,448.9,500.7,500.5,38.9,4.3,2.6,4.2,548.0,13.0,10.0,1.5,8.2,42.1,2.7,15.3,3.5,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.99419,1.46875,9.00846,41.8242,3.48692,8.09157,15.3639,2.67188,,1,0,,29/09/2015 18:42,13.0196,13.4466,9.99419,10.3752,1.46875,1.37585,41.8242,42.9357,8.09157,8.38874,15.3639,14.4276
29-Sep-15 19:02:00,-41.4,-36.4,348.2,448.1,502.2,499.2,39.0,4.3,2.6,4.2,558.2,12.9,10.0,1.5,8.2,41.8,2.8,15.3,3.5,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.99419,1.46875,11.0658,42.1312,3.48692,8.19739,15.2512,2.70313,,1,0,,29/09/2015 18:52,13.0196,13.4403,9.99419,10.3724,1.46875,1.36958,42.1312,42.7613,8.19739,8.38901,15.2512,14.4639
29-Sep-15 19:12:00,-40.3,-34.2,350.2,447.2,499.1,499.1,38.8,4.3,2.6,4.2,542.8,12.9,10.0,1.5,8.2,41.9,2.8,15.2,3.5,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.95834,1.46875,11.0658,41.7787,3.48692,8.19739,15.3178,2.79688,,1,0,,29/09/2015 19:02,12.9395,13.4007,9.95834,10.3381,1.46875,1.36322,41.7787,42.3611,8.19739,8.38256,15.3178,14.4828
29-Sep-15 19:22:00,-39.5,-34.7,351.6,449.7,499.7,504.8,39.0,4.3,2.6,4.2,550.8,12.9,10.0,1.5,8.2,41.6,2.8,15.7,3.5,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.95834,1.46875,11.0658,41.9215,3.48692,8.19739,15.2028,2.82813,,1,0,,29/09/2015 19:12,12.9395,13.3985,9.95834,10.3465,1.46875,1.35993,41.9215,42.349,8.19739,8.34892,15.2028,14.417
29-Sep-15 19:32:00,-40.2,-36.8,349.3,450.5,495.8,501.2,38.8,4.3,2.6,4.2,539.4,13.1,10.0,1.5,8.1,41.6,2.8,15.7,3.6,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.95834,1.46875,11.0658,41.6477,3.48692,8.24137,15.7174,2.82813,,1,0,,29/09/2015 19:22,12.9395,13.5077,9.95834,10.2939,1.46875,1.35618,41.6477,42.3015,8.24137,8.45066,15.7174,14.6944
29-Sep-15 19:42:00,-38.4,-32.8,352.0,451.3,500.9,506.7,38.7,4.3,2.6,4.2,555.8,13.1,10.0,1.5,8.2,41.3,2.8,16.0,3.4,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0495,1.46875,11.0658,41.5894,3.62202,8.12748,15.6801,2.82813,,1,0,,29/09/2015 19:32,13.0738,13.6241,10.0495,10.3771,1.46875,1.366,41.5894,42.6488,8.12748,8.42311,15.6801,14.5658
29-Sep-15 19:52:00,-41.5,-38.3,347.0,452.2,499.7,498.3,39.1,4.3,2.6,4.2,548.1,13.1,9.9,1.5,8.3,41.7,2.8,15.7,3.7,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0495,1.46875,11.0658,41.2796,3.43744,8.16821,15.9661,2.78125,,1,0,,29/09/2015 19:42,13.0738,13.6738,10.0495,10.3442,1.46875,1.37039,41.2796,42.7524,8.16821,8.55737,15.9661,14.6528
29-Sep-15 20:02:00,-37.3,-31.0,352.2,452.9,501.3,502.6,39.0,4.3,2.6,4.2,549.4,13.1,9.9,1.5,8.2,41.7,2.8,15.7,3.7,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.92702,1.46875,10.8164,41.6772,3.67239,8.33751,15.7093,2.78125,,1,0,,29/09/2015 19:52,13.1387,13.6777,9.92702,10.263,1.46875,1.36556,41.6772,42.6863,8.33751,8.6214,15.7093,14.6276
29-Sep-15 20:12:00,-38.7,-34.5,350.9,453.1,493.5,499.2,38.9,4.3,2.6,4.2,559.5,13.1,9.9,1.5,8.2,41.4,2.7,15.9,3.6,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.92702,1.46875,10.8164,41.6772,3.67239,8.19323,15.7093,2.78125,,1,0,,29/09/2015 20:02,13.1387,13.6407,9.92702,10.3129,1.46875,1.36506,41.6772,42.7834,8.19323,8.49662,15.7093,14.6606
29-Sep-15 20:22:00,-40.6,-35.3,349.7,453.2,497.0,501.3,38.8,4.3,2.6,4.2,555.5,13.2,9.9,1.4,8.3,41.5,2.7,15.6,3.6,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.92702,1.46875,10.8164,41.3913,3.58074,8.23384,15.9077,2.70703,,1,0,,29/09/2015 20:12,13.1387,13.662,9.92702,10.3178,1.46875,1.36467,41.3913,42.6995,8.23384,8.58342,15.9077,14.7685
29-Sep-15 20:32:00,-39.2,-33.7,350.9,453.3,499.1,500.7,38.9,4.3,2.6,4.2,548.3,13.2,9.9,1.4,8.3,41.9,2.6,15.9,3.6,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.89178,1.44531,9.85727,41.5317,3.64947,8.29153,15.6367,2.70703,,1,0,,29/09/2015 20:22,13.2377,13.6467,9.89178,10.2786,1.44531,1.35453,41.5317,42.677,8.29153,8.59456,15.6367,14.7185
